date_only,product_category,quantity,unit_price,discount_applied,product_rating,product_stock,is_holiday,is_weekend,month,day_of_week,total_returned_items
2020-01-05,Electronics,1288,499.131185770751,0.253201581027668,3.106324110671937,46.88537549407115,0.466403162055336,0.4980237154150198,1,6,1125
2020-01-05,Furniture,1333,531.5133823529411,0.25937499999999997,2.9433823529411764,48.26470588235294,0.4852941176470588,0.5257352941176471,1,6,1247
2020-01-05,Groceries,1219,496.08988047808765,0.25944223107569725,2.9258964143426294,49.601593625498005,0.4940239043824701,0.47410358565737054,1,6,1106
2020-01-05,Toys,1280,485.52227272727276,0.24333333333333332,2.921969696969697,51.821969696969695,0.5189393939393939,0.5227272727272727,1,6,1184
2020-01-06,Clothing,1346,502.1386446886447,0.23666666666666666,2.905494505494506,48.413919413919416,0.4981684981684982,0.4358974358974359,1,0,1263
2020-01-06,Electronics,1263,513.7402281368821,0.2434600760456274,3.0102661596958176,46.61977186311787,0.49049429657794674,0.5019011406844106,1,0,1174
2020-01-06,Furniture,1300,500.9073484848485,0.24382575757575758,3.034848484848485,49.75,0.4583333333333333,0.5113636363636364,1,0,1262
2020-01-06,Groceries,1351,494.61273062730623,0.2525461254612546,3.115129151291513,48.71955719557196,0.5129151291512916,0.4907749077490775,1,0,1283
2020-01-06,Toys,1413,476.1937248322148,0.2603020134228188,2.9000000000000004,48.97986577181208,0.4899328859060403,0.49328859060402686,1,0,1381
2020-01-07,Clothing,1461,479.7231448763251,0.2451590106007067,2.980565371024735,50.06007067137809,0.4876325088339223,0.48056537102473496,1,1,1304
2020-01-07,Electronics,1469,513.360206185567,0.24560137457044673,3.097250859106529,48.39862542955326,0.4742268041237113,0.44329896907216493,1,1,1300
2020-01-07,Furniture,1429,501.17696296296293,0.2474074074074074,2.9155555555555557,49.596296296296295,0.5,0.4666666666666667,1,1,1260
2020-01-07,Groceries,1382,500.33803448275864,0.2443793103448276,3.070689655172414,47.682758620689654,0.5137931034482759,0.4896551724137931,1,1,1327
2020-01-07,Toys,1374,481.1808178438662,0.24762081784386616,2.915613382899628,50.68401486988848,0.5055762081784386,0.5018587360594795,1,1,1188
2020-01-08,Clothing,1512,466.7262413793103,0.25144827586206897,2.9341379310344826,47.36206896551724,0.5172413793103449,0.44482758620689655,1,2,1252
2020-01-08,Electronics,1474,495.95770609319,0.25917562724014337,3.003584229390681,47.11827956989247,0.48028673835125446,0.4946236559139785,1,2,1316
2020-01-08,Furniture,1515,519.6035810810811,0.25060810810810813,3.0631756756756756,48.817567567567565,0.47635135135135137,0.5675675675675675,1,2,1366
2020-01-08,Groceries,1325,498.5523076923077,0.24553846153846154,2.829230769230769,50.83461538461538,0.4846153846153846,0.4807692307692308,1,2,1141
2020-01-08,Toys,1438,478.0797080291971,0.2552919708029197,2.962408759124088,47.75912408759124,0.5182481751824818,0.46715328467153283,1,2,1291
2020-01-09,Clothing,1408,512.8663636363636,0.2624727272727273,3.034181818181818,48.196363636363635,0.45454545454545453,0.48,1,3,1242
2020-01-09,Electronics,1461,501.3154237288135,0.2536949152542373,2.997966101694915,46.6406779661017,0.4847457627118644,0.49491525423728816,1,3,1319
2020-01-09,Furniture,1268,477.4299603174603,0.24924603174603174,2.9325396825396823,53.111111111111114,0.49603174603174605,0.5436507936507936,1,3,1148
2020-01-09,Groceries,1512,517.1146453900709,0.2580141843971631,2.9390070921985814,50.03900709219858,0.5141843971631206,0.475177304964539,1,3,1292
2020-01-09,Toys,1299,520.2816858237547,0.2453256704980843,3.060153256704981,50.6360153256705,0.421455938697318,0.47126436781609193,1,3,1177
2020-01-10,Clothing,1319,475.2190458015267,0.24591603053435118,3.0938931297709926,49.38167938931298,0.5572519083969466,0.4618320610687023,1,4,1187
2020-01-10,Electronics,1331,508.481923076923,0.24007692307692308,2.8688461538461536,49.27307692307692,0.5153846153846153,0.5115384615384615,1,4,1145
2020-01-10,Furniture,1503,489.72768456375843,0.24906040268456375,3.030201342281879,51.2751677852349,0.4664429530201342,0.5067114093959731,1,4,1282
2020-01-10,Groceries,1279,501.96704,0.26864,2.9052,49.876,0.492,0.472,1,4,1062
2020-01-10,Toys,1245,486.8396484375,0.2554296875,3.020703125,51.66796875,0.49609375,0.5,1,4,1144
2020-01-11,Clothing,1330,506.31161654135343,0.23443609022556391,2.9627819548872183,46.92481203007519,0.5037593984962406,0.4774436090225564,1,5,1184
2020-01-11,Electronics,1478,511.17343750000003,0.24649305555555553,3.0100694444444445,51.75,0.4965277777777778,0.5138888888888888,1,5,1262
2020-01-11,Furniture,1456,505.24777777777774,0.25982638888888887,3.159375,52.427083333333336,0.4826388888888889,0.5347222222222222,1,5,1281
2020-01-11,Groceries,1226,478.27681451612904,0.25024193548387097,2.9129032258064513,52.07258064516129,0.5282258064516129,0.5443548387096774,1,5,1133
2020-01-11,Toys,1332,485.69462962962956,0.25177777777777777,2.964444444444444,48.5,0.45925925925925926,0.4703703703703704,1,5,1260
2020-01-12,Clothing,1244,507.06,0.2534920634920635,2.973015873015873,48.317460317460316,0.5119047619047619,0.44047619047619047,1,6,1177
2020-01-12,Electronics,1389,485.9153763440861,0.2550537634408602,3.025089605734767,49.12544802867384,0.5519713261648745,0.4336917562724014,1,6,1263
2020-01-12,Furniture,1388,506.0690545454545,0.2409090909090909,2.953090909090909,49.13454545454545,0.5236363636363637,0.49454545454545457,1,6,1196
2020-01-12,Groceries,1299,489.47496153846157,0.24992307692307694,3.0715384615384616,44.646153846153844,0.47692307692307695,0.4807692307692308,1,6,1136
2020-01-12,Toys,1254,496.281640625,0.26171875,3.02109375,49.14453125,0.5,0.5,1,6,1157
2020-01-13,Clothing,1470,490.42571929824555,0.2509122807017544,2.957894736842105,48.51578947368421,0.4666666666666667,0.47368421052631576,1,0,1323
2020-01-13,Electronics,1407,498.79874125874125,0.25034965034965034,3.0213286713286713,48.19230769230769,0.506993006993007,0.4965034965034965,1,0,1268
2020-01-13,Furniture,1469,490.2299668874173,0.24009933774834438,3.0592715231788077,50.705298013245034,0.5529801324503312,0.4602649006622517,1,0,1327
2020-01-13,Groceries,1331,497.1908540925267,0.25402135231316725,3.016370106761566,47.50889679715303,0.5231316725978647,0.45195729537366547,1,0,1287
2020-01-13,Toys,1497,515.3217869415809,0.2559106529209622,2.8518900343642613,49.14089347079038,0.4261168384879725,0.5017182130584192,1,0,1311
2020-01-14,Clothing,1258,463.0315476190476,0.25595238095238093,2.871825396825397,47.73015873015873,0.5436507936507936,0.4801587301587302,1,1,1169
2020-01-14,Electronics,1415,513.1211913357401,0.2651624548736462,2.9797833935018048,49.415162454873645,0.44404332129963897,0.45126353790613716,1,1,1184
2020-01-14,Furniture,1373,493.2904562737643,0.2540684410646388,3.061977186311787,48.06463878326996,0.4866920152091255,0.532319391634981,1,1,1240
2020-01-14,Groceries,1393,504.5208934707903,0.26013745704467356,2.9666666666666663,48.49484536082474,0.5154639175257731,0.5085910652920962,1,1,1352
2020-01-14,Toys,1422,504.8202867383513,0.2578136200716846,2.911469534050179,49.44086021505376,0.5053763440860215,0.45878136200716846,1,1,1333
2020-01-15,Clothing,1337,493.35312056737587,0.23684397163120569,3.0563829787234043,47.691489361702125,0.5283687943262412,0.4645390070921986,1,2,1262
2020-01-15,Electronics,1473,526.1470070422536,0.2479225352112676,3.067253521126761,50.28521126760563,0.4894366197183099,0.4964788732394366,1,2,1253
2020-01-15,Furniture,1342,523.9117279411764,0.2629779411764706,3.006985294117647,49.11764705882353,0.4742647058823529,0.4632352941176471,1,2,1155
2020-01-15,Groceries,1308,465.23359848484847,0.26064393939393943,2.9893939393939397,49.11363636363637,0.5,0.5492424242424242,1,2,1222
2020-01-15,Toys,1299,527.2088461538461,0.2744615384615385,2.8984615384615386,48.042307692307695,0.5269230769230769,0.5153846153846153,1,2,1119
2020-01-16,Clothing,1331,489.17223880597015,0.24794776119402986,2.942537313432836,48.492537313432834,0.5111940298507462,0.5074626865671642,1,3,1254
2020-01-16,Electronics,1383,516.1829118773946,0.25348659003831414,3.0773946360153257,50.10344827586207,0.48659003831417624,0.5172413793103449,1,3,1227
2020-01-16,Furniture,1226,492.34661478599224,0.25182879377431905,2.894941634241245,51.295719844357976,0.4980544747081712,0.46303501945525294,1,3,1184
2020-01-16,Groceries,1493,478.0252127659574,0.25443262411347517,3.023049645390071,48.663120567375884,0.5177304964539007,0.4716312056737589,1,3,1218
2020-01-16,Toys,1436,498.48860627177703,0.2403135888501742,2.993728222996516,50.3205574912892,0.4425087108013937,0.5609756097560976,1,3,1296
2020-01-17,Clothing,1249,517.7785496183207,0.25721374045801526,2.9427480916030535,47.80152671755725,0.4847328244274809,0.4618320610687023,1,4,1226
2020-01-17,Electronics,1479,473.15781690140847,0.2522887323943662,2.977816901408451,49.105633802816904,0.5070422535211268,0.5140845070422535,1,4,1190
2020-01-17,Furniture,1531,502.3025783972125,0.261184668989547,2.9658536585365853,47.37630662020906,0.4912891986062718,0.5017421602787456,1,4,1243
2020-01-17,Groceries,1248,484.51072874493923,0.25587044534412956,2.9469635627530364,49.48178137651822,0.5141700404858299,0.4939271255060729,1,4,1168
2020-01-17,Toys,1492,503.4712056737589,0.25578014184397163,2.9907801418439717,50.645390070921984,0.5177304964539007,0.48936170212765956,1,4,1270
2020-01-18,Clothing,1220,499.76748031496066,0.2449212598425197,3.02992125984252,48.12204724409449,0.5118110236220472,0.5236220472440944,1,5,1096
2020-01-18,Electronics,1367,512.7485608856088,0.25129151291512913,2.9321033210332104,50.276752767527675,0.5055350553505535,0.4870848708487085,1,5,1202
2020-01-18,Furniture,1438,488.9405,0.261,3.06,52.47857142857143,0.5214285714285715,0.46785714285714286,1,5,1144
2020-01-18,Groceries,1437,523.0208013937282,0.24383275261324044,2.8825783972125434,51.01742160278746,0.5156794425087108,0.5121951219512195,1,5,1284
2020-01-18,Toys,1417,505.3635125448029,0.25594982078853046,3.027598566308244,48.80286738351254,0.5304659498207885,0.4767025089605735,1,5,1247
2020-01-19,Clothing,1481,503.06211409395974,0.24557046979865774,2.985234899328859,50.26845637583892,0.4463087248322148,0.47315436241610737,1,6,1439
2020-01-19,Electronics,1456,494.5465780730897,0.25408637873754153,3.0385382059800667,48.50498338870432,0.5049833887043189,0.47840531561461797,1,6,1315
2020-01-19,Furniture,1339,523.9612274368232,0.25851985559566787,2.8664259927797833,46.50902527075812,0.49458483754512633,0.516245487364621,1,6,1186
2020-01-19,Groceries,1366,519.1769424460432,0.2584532374100719,3.01294964028777,46.94244604316547,0.4856115107913669,0.4856115107913669,1,6,1273
2020-01-19,Toys,1487,504.69235294117647,0.2569204152249135,2.916955017301038,51.25259515570934,0.46366782006920415,0.44982698961937717,1,6,1317
2020-01-20,Clothing,1278,495.5994208494208,0.23073359073359073,2.9409266409266412,49.23166023166023,0.5444015444015444,0.5019305019305019,1,0,1165
2020-01-20,Electronics,1368,482.87642857142856,0.2510357142857143,3.1410714285714287,51.957142857142856,0.48214285714285715,0.5428571428571428,1,0,1339
2020-01-20,Furniture,1361,530.2868571428571,0.2512857142857143,2.961785714285714,50.59642857142857,0.49642857142857144,0.4928571428571429,1,0,1230
2020-01-20,Groceries,1396,507.86910112359544,0.2508614232209738,3.0516853932584267,47.92134831460674,0.4943820224719101,0.4868913857677903,1,0,1237
2020-01-20,Toys,1402,506.5933457249071,0.2541635687732342,2.9806691449814124,48.17100371747212,0.5241635687732342,0.4758364312267658,1,0,1212
2020-01-21,Clothing,1353,499.1221673003802,0.24456273764258551,2.9950570342205327,50.09885931558935,0.467680608365019,0.5361216730038023,1,1,1153
2020-01-21,Electronics,1562,491.2211575562701,0.25877813504823155,2.969453376205788,49.131832797427656,0.5209003215434084,0.5241157556270096,1,1,1393
2020-01-21,Furniture,1351,496.02646840148697,0.24780669144981413,3.0769516728624535,49.386617100371744,0.4795539033457249,0.5427509293680297,1,1,1171
2020-01-21,Groceries,1336,497.4074242424242,0.24439393939393939,2.8856060606060603,51.91287878787879,0.4356060606060606,0.4734848484848485,1,1,1128
2020-01-21,Toys,1291,512.27876,0.24364000000000002,3.2184,49.924,0.5,0.508,1,1,1069
2020-01-22,Clothing,1357,494.63596296296294,0.2531481481481481,3.0177777777777774,49.114814814814814,0.5,0.5,1,2,1188
2020-01-22,Electronics,1315,498.3842750929368,0.2346096654275093,2.963197026022305,52.86245353159851,0.48698884758364314,0.5055762081784386,1,2,1207
2020-01-22,Furniture,1202,508.6050775193798,0.2413953488372093,3.054263565891473,51.43798449612403,0.49224806201550386,0.49612403100775193,1,2,1213
2020-01-22,Groceries,1311,510.68456603773586,0.2527547169811321,2.9871698113207548,49.64905660377359,0.539622641509434,0.539622641509434,1,2,1178
2020-01-22,Toys,1341,472.18916981132077,0.2649056603773585,2.998490566037736,49.30566037735849,0.45660377358490567,0.4,1,2,1127
2020-01-23,Clothing,1302,500.7749097472924,0.2685920577617329,3.0241877256317693,48.42238267148014,0.4332129963898917,0.4620938628158845,1,3,1116
2020-01-23,Electronics,1233,509.38336,0.24004,3.046,49.308,0.492,0.54,1,3,1098
2020-01-23,Furniture,1290,506.96702205882355,0.24044117647058827,3.056985294117647,48.091911764705884,0.5036764705882353,0.5110294117647058,1,3,1233
2020-01-23,Groceries,1426,515.8322336769759,0.24697594501718215,2.9474226804123713,49.74914089347079,0.47766323024054985,0.5085910652920962,1,3,1225
2020-01-23,Toys,1248,507.29211764705883,0.25741176470588234,2.9486274509803923,51.51764705882353,0.5372549019607843,0.49411764705882355,1,3,1172
2020-01-24,Clothing,1379,504.35274725274724,0.24919413919413919,2.9542124542124544,51.395604395604394,0.5018315018315018,0.4945054945054945,1,4,1206
2020-01-24,Electronics,1427,492.02658450704223,0.25795774647887326,3.1369718309859156,50.517605633802816,0.4964788732394366,0.46830985915492956,1,4,1214
2020-01-24,Furniture,1322,515.1882706766917,0.2306015037593985,2.875187969924812,51.79323308270677,0.4849624060150376,0.5075187969924813,1,4,1211
2020-01-24,Groceries,1444,518.7065540540541,0.24371621621621622,3.0587837837837837,52.597972972972975,0.46959459459459457,0.5236486486486487,1,4,1295
2020-01-24,Toys,1374,466.1223674911661,0.233886925795053,3.0720848056537102,47.6077738515901,0.5123674911660777,0.4911660777385159,1,4,1325
2020-01-25,Clothing,1325,495.28000000000003,0.24054945054945057,3.095970695970696,49.0989010989011,0.5238095238095238,0.5128205128205128,1,5,1164
2020-01-25,Electronics,1431,501.311393728223,0.2559233449477352,3.0452961672473866,51.073170731707314,0.5121951219512195,0.519163763066202,1,5,1235
2020-01-25,Furniture,1252,488.7339147286822,0.23713178294573645,3.106589147286822,47.91085271317829,0.4883720930232558,0.46511627906976744,1,5,1183
2020-01-25,Groceries,1474,496.3352666666666,0.2508666666666667,2.9356666666666666,48.07666666666667,0.49666666666666665,0.5633333333333334,1,5,1344
2020-01-25,Toys,1373,538.048174904943,0.2517110266159696,3.0102661596958176,47.67300380228137,0.5095057034220533,0.4752851711026616,1,5,1208
2020-01-26,Clothing,1517,490.50993103448275,0.247448275862069,3.110344827586207,49.648275862068964,0.5172413793103449,0.506896551724138,1,6,1253
2020-01-26,Electronics,1421,489.5093478260869,0.25445652173913047,2.9898550724637682,50.1231884057971,0.5072463768115942,0.5434782608695652,1,6,1252
2020-01-26,Furniture,1322,480.82285198555957,0.24425992779783393,2.9288808664259927,47.90974729241877,0.5054151624548736,0.4584837545126354,1,6,1361
2020-01-26,Groceries,1366,528.0462454873646,0.257942238267148,2.865342960288809,48.71841155234657,0.48014440433212996,0.49097472924187724,1,6,1271
2020-01-26,Toys,1267,479.0105,0.2603846153846154,2.946923076923077,47.66923076923077,0.4653846153846154,0.48846153846153845,1,6,1049
2020-01-27,Clothing,1331,508.27094339622636,0.25154716981132075,2.872075471698113,51.049056603773586,0.47924528301886793,0.5660377358490566,1,0,1255
2020-01-27,Electronics,1448,510.74607773851585,0.25530035335689044,3.059363957597173,54.26148409893993,0.4911660777385159,0.5229681978798587,1,0,1237
2020-01-27,Furniture,1471,496.63154121863806,0.2560931899641577,2.9422939068100358,48.67741935483871,0.4910394265232975,0.4731182795698925,1,0,1282
2020-01-27,Groceries,1419,492.6271478873239,0.236443661971831,2.972535211267606,49.140845070422536,0.5246478873239436,0.5211267605633803,1,0,1299
2020-01-27,Toys,1375,509.9726615969582,0.23148288973384032,2.9250950570342202,51.129277566539926,0.49429657794676807,0.5285171102661597,1,0,1171
2020-01-28,Clothing,1287,524.9172693726937,0.2555350553505535,3.021771217712177,47.55350553505535,0.47601476014760147,0.47232472324723246,1,1,1277
2020-01-28,Electronics,1500,508.5925951557094,0.25249134948096885,3.1048442906574394,49.63321799307958,0.47058823529411764,0.5155709342560554,1,1,1379
2020-01-28,Furniture,1536,501.9126688102894,0.2520257234726688,2.930225080385852,48.28938906752411,0.5273311897106109,0.5305466237942122,1,1,1512
2020-01-28,Groceries,1326,504.2102909090909,0.2456,2.913818181818182,48.97818181818182,0.4618181818181818,0.509090909090909,1,1,1231
2020-01-28,Toys,1150,488.9153497942387,0.24065843621399174,2.966666666666667,49.218106995884774,0.4897119341563786,0.5679012345679012,1,1,1104
2020-01-29,Clothing,1310,504.7386219081272,0.24869257950530033,2.9314487632508834,47.908127208480565,0.4876325088339223,0.5300353356890459,1,2,1327
2020-01-29,Electronics,1247,505.54826923076917,0.24630769230769234,2.875769230769231,51.573076923076925,0.5115384615384615,0.5269230769230769,1,2,1132
2020-01-29,Furniture,1312,526.2685977859779,0.24741697416974168,3.084132841328413,52.25830258302583,0.4907749077490775,0.5239852398523985,1,2,1132
2020-01-29,Groceries,1233,513.7556439393938,0.2503030303030303,3.0204545454545455,49.96212121212121,0.5227272727272727,0.5303030303030303,1,2,1182
2020-01-29,Toys,1509,501.4326470588236,0.23362745098039214,2.962418300653595,51.30065359477124,0.5098039215686274,0.49019607843137253,1,2,1387
2020-01-30,Clothing,1339,519.6880459770115,0.25816091954022985,2.9283524904214557,48.3448275862069,0.4674329501915709,0.524904214559387,1,3,1213
2020-01-30,Electronics,1335,487.4287109375,0.2526953125,3.003125,54.14453125,0.48828125,0.55859375,1,3,1179
2020-01-30,Furniture,1342,526.4677338129496,0.26118705035971224,3.089208633093525,50.39208633093525,0.4892086330935252,0.460431654676259,1,3,1191
2020-01-30,Groceries,1319,513.9808088235294,0.23996323529411764,2.899264705882353,49.283088235294116,0.4889705882352941,0.5220588235294118,1,3,1179
2020-01-30,Toys,1293,509.3564897959184,0.24444897959183673,2.883265306122449,51.95510204081633,0.5551020408163265,0.4897959183673469,1,3,1132
2020-01-31,Clothing,1345,473.0966300366301,0.25659340659340657,3.1175824175824176,47.34065934065934,0.5384615384615384,0.5384615384615384,1,4,1269
2020-01-31,Electronics,1441,460.33307420494697,0.2524028268551237,2.9851590106007064,49.50883392226148,0.46996466431095407,0.4416961130742049,1,4,1275
2020-01-31,Furniture,1293,489.1714559386973,0.26176245210727966,2.8601532567049808,51.701149425287355,0.524904214559387,0.5478927203065134,1,4,1155
2020-01-31,Groceries,1372,502.67978260869563,0.24141304347826084,3.057246376811594,45.79710144927536,0.48188405797101447,0.48188405797101447,1,4,1215
2020-01-31,Toys,1279,488.8052988047809,0.26095617529880477,3.0693227091633464,50.366533864541836,0.4900398406374502,0.4820717131474104,1,4,1130
2020-02-01,Clothing,1306,492.76936090225564,0.24992481203007522,2.898496240601504,47.67669172932331,0.48872180451127817,0.5037593984962406,2,5,1189
2020-02-01,Electronics,1432,463.8862365591398,0.23691756272401432,2.9584229390681003,47.46953405017921,0.5125448028673835,0.43010752688172044,2,5,1246
2020-02-01,Furniture,1251,470.2846511627907,0.2500387596899225,3.116279069767442,50.7093023255814,0.5116279069767442,0.4806201550387597,2,5,1252
2020-02-01,Groceries,1382,479.16006896551727,0.23755172413793105,3.038965517241379,50.43448275862069,0.4827586206896552,0.5310344827586206,2,5,1380
2020-02-01,Toys,1157,469.83095435684646,0.24112033195020746,2.911618257261411,47.87966804979253,0.47717842323651455,0.44813278008298757,2,5,1080
2020-02-02,Clothing,1190,481.87995901639346,0.24954918032786885,3.1327868852459018,47.52459016393443,0.5245901639344263,0.5081967213114754,2,6,1051
2020-02-02,Electronics,1283,511.62310077519385,0.2404263565891473,2.928682170542636,49.98837209302326,0.5348837209302325,0.49612403100775193,2,6,1168
2020-02-02,Furniture,1344,505.28769784172664,0.24226618705035968,2.934172661870504,52.276978417266186,0.5035971223021583,0.45323741007194246,2,6,1242
2020-02-02,Groceries,1389,459.2574716981132,0.2468679245283019,3.0935849056603772,48.18490566037736,0.5622641509433962,0.49056603773584906,2,6,1258
2020-02-02,Toys,1368,506.01732142857145,0.25225,2.9778571428571428,49.589285714285715,0.5071428571428571,0.4107142857142857,2,6,1334
2020-02-03,Clothing,1221,470.50023715415017,0.2580237154150198,3.0122529644268776,49.18181818181818,0.549407114624506,0.5177865612648221,2,0,1165
2020-02-03,Electronics,1454,520.2803389830509,0.25216949152542373,3.014237288135593,48.9593220338983,0.5084745762711864,0.4745762711864407,2,0,1286
2020-02-03,Furniture,1335,468.5442641509434,0.2528301886792453,3.0124528301886793,48.22264150943396,0.47547169811320755,0.5169811320754717,2,0,1167
2020-02-03,Groceries,1302,498.965625,0.2384375,3.012890625,50.42578125,0.54296875,0.49609375,2,0,1104
2020-02-03,Toys,1411,513.2319852941176,0.2511029411764706,3.0283088235294118,47.125,0.4632352941176471,0.4852941176470588,2,0,1217
2020-02-04,Clothing,1235,499.4245098039216,0.24368627450980393,2.93921568627451,50.996078431372545,0.4980392156862745,0.4745098039215686,2,1,1202
2020-02-04,Electronics,1230,500.4514342629482,0.24374501992031872,3.023107569721115,46.51394422310757,0.5099601593625498,0.5258964143426295,2,1,1093
2020-02-04,Furniture,1315,486.1449407114624,0.24379446640316205,2.9857707509881424,46.648221343873516,0.5138339920948617,0.45849802371541504,2,1,1067
2020-02-04,Groceries,1342,516.4673357664233,0.25864963503649635,3.0708029197080293,47.065693430656935,0.5109489051094891,0.5109489051094891,2,1,1205
2020-02-04,Toys,1405,515.889649122807,0.25164912280701757,3.023859649122807,47.5859649122807,0.47368421052631576,0.47017543859649125,2,1,1261
2020-02-05,Clothing,1294,474.30971223021584,0.2640287769784173,2.893165467625899,50.0863309352518,0.4676258992805755,0.5467625899280576,2,2,1237
2020-02-05,Electronics,1281,487.6353256704981,0.257816091954023,3.059003831417624,51.61302681992337,0.47126436781609193,0.5632183908045977,2,2,1199
2020-02-05,Furniture,1496,520.4473578595318,0.24782608695652172,2.925083612040134,47.408026755852845,0.47491638795986624,0.48494983277591974,2,2,1375
2020-02-05,Groceries,1471,509.4555102040817,0.24880952380952384,3.012585034013606,48.58163265306123,0.5136054421768708,0.45918367346938777,2,2,1316
2020-02-05,Toys,1288,500.02194656488547,0.24122137404580155,3.0500000000000003,51.267175572519086,0.49236641221374045,0.5190839694656488,2,2,1225
2020-02-06,Clothing,1422,471.714190140845,0.2645774647887324,2.9943661971830986,52.309859154929576,0.4964788732394366,0.5035211267605634,2,3,1292
2020-02-06,Electronics,1394,509.6507581227437,0.2502888086642599,2.9649819494584837,50.03610108303249,0.48736462093862815,0.48014440433212996,2,3,1300
2020-02-06,Furniture,1342,463.38937500000003,0.24,3.042279411764706,48.04779411764706,0.5110294117647058,0.5073529411764706,2,3,1221
2020-02-06,Groceries,1357,491.658256227758,0.25494661921708184,3.099644128113879,48.32740213523132,0.47330960854092524,0.5160142348754448,2,3,1217
2020-02-06,Toys,1308,498.22533333333337,0.2595294117647059,2.9901960784313726,50.22352941176471,0.5686274509803921,0.5294117647058824,2,3,1175
2020-02-07,Clothing,1574,500.04187096774194,0.24583870967741933,3.1219354838709674,48.21612903225807,0.535483870967742,0.4967741935483871,2,4,1412
2020-02-07,Electronics,1289,534.2872413793103,0.26318007662835247,3.009961685823755,51.17624521072797,0.48659003831417624,0.4942528735632184,2,4,1163
2020-02-07,Furniture,1229,512.4341897233202,0.24920948616600788,2.9889328063241107,51.237154150197625,0.48616600790513836,0.5059288537549407,2,4,1145
2020-02-07,Groceries,1307,486.4279335793358,0.25730627306273063,2.996309963099631,50.199261992619924,0.5276752767527675,0.4907749077490775,2,4,1243
2020-02-07,Toys,1450,476.7994333333333,0.2497666666666667,2.9979999999999998,45.86666666666667,0.49333333333333335,0.47333333333333333,2,4,1396
2020-02-08,Clothing,1188,514.8438866396762,0.252914979757085,2.91497975708502,47.74089068825911,0.5344129554655871,0.5587044534412956,2,5,1080
2020-02-08,Electronics,1415,480.2618909090909,0.24196363636363638,2.9,46.65090909090909,0.5345454545454545,0.48363636363636364,2,5,1249
2020-02-08,Furniture,1485,528.2576450511945,0.259419795221843,3.0177474402730375,49.16382252559727,0.4948805460750853,0.49146757679180886,2,5,1256
