date_only,product_category,quantity,unit_price,discount_applied,product_rating,product_stock,is_holiday,is_weekend,month,day_of_week,total_returned_items
2020-01-28,Clothing,1287.0,524.9172693726937,0.2555350553505535,3.021771217712177,47.55350553505535,0.4760147601476014,0.4723247232472324,1,1,1277.0
2020-01-29,Clothing,1310.0,504.7386219081272,0.2486925795053003,2.9314487632508834,47.908127208480565,0.4876325088339223,0.5300353356890459,1,2,1327.0
2020-01-30,Clothing,1339.0,519.6880459770115,0.2581609195402298,2.928352490421456,48.3448275862069,0.4674329501915709,0.524904214559387,1,3,1213.0
2020-01-31,Clothing,1345.0,473.0966300366301,0.2565934065934065,3.1175824175824176,47.34065934065934,0.5384615384615384,0.5384615384615384,1,4,1269.0
2020-02-01,Clothing,1306.0,492.7693609022557,0.2499248120300752,2.898496240601504,47.67669172932331,0.4887218045112781,0.5037593984962406,2,5,1189.0
2020-02-02,Clothing,1190.0,481.8799590163935,0.2495491803278688,3.1327868852459018,47.52459016393443,0.5245901639344263,0.5081967213114754,2,6,1051.0
2020-02-03,Clothing,1221.0,470.50023715415017,0.2580237154150198,3.0122529644268776,49.18181818181818,0.549407114624506,0.5177865612648221,2,0,1165.0
2020-02-04,Clothing,1235.0,499.4245098039216,0.2436862745098039,2.93921568627451,50.99607843137255,0.4980392156862745,0.4745098039215686,2,1,1202.0
2020-02-05,Clothing,1294.0,474.30971223021584,0.2640287769784173,2.893165467625899,50.0863309352518,0.4676258992805755,0.5467625899280576,2,2,1237.0
2020-02-06,Clothing,1422.0,471.714190140845,0.2645774647887324,2.9943661971830986,52.309859154929576,0.4964788732394366,0.5035211267605634,2,3,1292.0
2020-02-07,Clothing,1574.0,500.04187096774194,0.2458387096774193,3.1219354838709674,48.21612903225807,0.535483870967742,0.4967741935483871,2,4,1412.0
2020-02-08,Clothing,1188.0,514.8438866396762,0.252914979757085,2.91497975708502,47.74089068825911,0.5344129554655871,0.5587044534412956,2,5,1080.0
2020-02-09,Clothing,1517.0,522.2525974025974,0.2378246753246753,2.9564935064935067,48.22077922077922,0.4577922077922078,0.487012987012987,2,6,1471.5
2020-02-10,Clothing,1339.0,506.8417472118959,0.2355018587360594,2.979553903345725,47.53903345724907,0.4460966542750929,0.5092936802973977,2,0,1286.0
2020-02-11,Clothing,1410.0,503.2460498220641,0.2551601423487544,2.957651245551601,52.637010676156585,0.501779359430605,0.5480427046263345,2,1,1256.0
2020-02-12,Clothing,1443.0,479.74155115511553,0.2407920792079207,2.984158415841584,50.22112211221122,0.4851485148514851,0.528052805280528,2,2,1339.0
2020-02-13,Clothing,1511.0,510.2578114478115,0.2580808080808081,2.916161616161616,48.70707070707071,0.5016835016835017,0.5353535353535354,2,3,1428.0
2020-02-14,Clothing,1248.0,470.4229571984436,0.2569260700389105,2.970038910505836,51.83657587548638,0.5214007782101168,0.5058365758754864,2,4,1190.0
2020-02-15,Clothing,1339.0,504.76751908396943,0.248206106870229,3.053435114503817,50.270992366412216,0.5381679389312977,0.5076335877862596,2,5,1198.0
2020-02-16,Clothing,1243.0,502.8306329113924,0.2651054852320675,3.018565400843882,51.118143459915615,0.4936708860759494,0.5021097046413502,2,6,1029.0
2020-02-17,Clothing,1420.0,496.2995205479452,0.2386986301369863,3.0092465753424658,50.4041095890411,0.5136986301369864,0.4315068493150685,2,0,1360.0
2020-02-18,Clothing,1376.0,503.79181159420295,0.2466666666666666,2.883695652173913,50.21739130434783,0.5217391304347826,0.5,2,1,1272.0
2020-02-19,Clothing,1255.0,535.5841312741313,0.22599430291894648,3.03938223938224,47.71428571428572,0.528957528957529,0.4517374517374517,2,2,1235.0
2020-02-20,Clothing,1352.0,502.34720588235297,0.2468382352941176,3.039705882352941,47.03308823529412,0.4558823529411764,0.5110294117647058,2,3,1218.0
2020-02-21,Clothing,1390.0,477.9903284671533,0.2480291970802919,2.918248175182482,51.58029197080292,0.5109489051094891,0.5072992700729927,2,4,1227.0
2020-02-22,Clothing,1416.0,495.7933793103448,0.2487586206896551,2.910344827586207,50.85172413793104,0.4413793103448276,0.506896551724138,2,5,1310.0
2020-02-23,Clothing,1268.0,528.7465267175572,0.2595038167938931,2.8633587786259542,50.62213740458015,0.4541984732824427,0.5267175572519084,2,6,1258.0
2020-02-24,Clothing,1436.0,499.7465853658536,0.2466550522648083,3.089198606271777,51.142857142857146,0.4982578397212543,0.4808362369337979,2,0,1360.0
2020-02-25,Clothing,1508.0,513.7219344262295,0.2455737704918033,2.9672131147540983,50.704918032786885,0.5278688524590164,0.5344262295081967,2,1,1321.0
2020-02-26,Clothing,1480.0,499.9053872053872,0.245993265993266,3.038047138047138,49.64646464646464,0.531986531986532,0.4747474747474747,2,2,1319.0
2020-02-27,Clothing,1252.0,500.2917408906882,0.2388663967611336,2.887044534412956,45.12955465587044,0.4817813765182186,0.4939271255060729,2,3,1133.0
2020-02-28,Clothing,1476.0,511.5274581939799,0.2541137123745819,3.006354515050167,51.50167224080268,0.5183946488294314,0.5150501672240803,2,4,1382.0
2020-02-29,Clothing,1183.0,462.9973092369478,0.2514457831325301,2.9453815261044176,49.16465863453815,0.4859437751004016,0.465863453815261,2,5,1124.0
2020-03-01,Clothing,1423.0,485.61157342657344,0.2605244755244755,2.9160839160839163,49.22377622377623,0.486013986013986,0.4685314685314685,3,6,1219.0
2020-03-02,Clothing,1347.0,508.0832374100719,0.2505395683453237,2.991007194244604,47.65467625899281,0.4820143884892086,0.460431654676259,3,0,1229.0
2020-03-03,Clothing,1525.0,499.7866666666666,0.2448958333333333,3.0416666666666665,47.607638888888886,0.5,0.5381944444444444,3,1,1234.0
2020-03-04,Clothing,1376.0,499.5021818181818,0.2397818181818181,3.029818181818182,52.64,0.5563636363636364,0.4872727272727272,3,2,1234.0
2020-03-05,Clothing,1463.0,498.8179584775087,0.2546712802768165,2.9788927335640136,50.79930795847751,0.5017301038062284,0.4671280276816609,3,3,1255.0
2020-03-06,Clothing,1272.0,498.0660377358491,0.2459245283018868,3.0369811320754714,50.20377358490566,0.5245283018867924,0.5471698113207547,3,4,1260.0
2020-03-07,Clothing,1303.0,503.9664393939394,0.2616287878787878,3.020075757575757,51.64393939393939,0.5378787878787878,0.4848484848484848,3,5,1232.0
2020-03-08,Clothing,1427.0,510.49146953405017,0.2312903225806451,3.0906810035842294,52.415770609319,0.4731182795698925,0.4731182795698925,3,6,1318.0
2020-03-09,Clothing,1424.0,497.41440273037546,0.2467576791808873,2.9631399317406144,52.78498293515359,0.4880546075085324,0.5085324232081911,3,0,1361.0
2020-03-10,Clothing,1300.0,482.4335820895522,0.2661194029850746,3.0014925373134327,52.33955223880597,0.4552238805970149,0.4477611940298507,3,1,1167.0
2020-03-11,Clothing,1424.0,504.9922545454545,0.2628727272727273,3.0109090909090908,51.57454545454546,0.4581818181818182,0.5345454545454545,3,2,1175.0
2020-03-12,Clothing,1456.0,476.2736749116608,0.2511660777385159,2.811380689372295,50.60424028268551,0.5053003533568905,0.5371024734982333,3,3,1267.0
2020-03-13,Clothing,1355.0,477.8337354085603,0.2387548638132295,2.942023346303502,46.73151750972762,0.5214007782101168,0.5097276264591439,3,4,1242.0
2020-03-14,Clothing,1395.0,473.9622302158273,0.2416546762589928,3.1856298855289333,50.931654676258994,0.4640287769784172,0.5251798561151079,3,5,1182.0
2020-03-15,Clothing,1409.0,504.3727835051547,0.2571821305841924,3.065979381443299,49.718213058419245,0.5051546391752577,0.5429553264604811,3,6,1304.0
2020-03-16,Clothing,1437.0,499.3324911032028,0.2439857651245551,3.048398576512456,50.02135231316726,0.4768683274021352,0.5124555160142349,3,0,1274.0
2020-03-17,Clothing,1472.0,532.4664163822525,0.2414675767918088,3.1552901023890785,53.9419795221843,0.4778156996587031,0.5426621160409556,3,1,1365.0
2020-03-18,Clothing,1468.0,531.6912333333333,0.2500333333333333,2.9926666666666666,48.97666666666667,0.4466666666666666,0.4833333333333333,3,2,1389.0
2020-03-19,Clothing,1305.0,507.8587739463602,0.2467432950191571,2.9160919540229884,47.616858237547895,0.475095785440613,0.5095785440613027,3,3,1217.0
2020-03-20,Clothing,1401.0,494.5774226804124,0.2530240549828179,2.9539518900343644,51.2852233676976,0.5120274914089347,0.4879725085910653,3,4,1347.0
2020-03-21,Clothing,1274.0,496.8586206896552,0.2608045977011494,3.0019157088122603,51.59003831417625,0.4980842911877394,0.4827586206896552,3,5,1171.0
2020-03-22,Clothing,1239.0,499.8687295081968,0.2379918032786885,2.9491803278688526,48.22950819672131,0.4549180327868852,0.4672131147540984,3,6,1031.0
2020-03-23,Clothing,1246.0,481.9719262295082,0.2737849661077919,2.9836065573770494,51.94672131147541,0.4877049180327868,0.5163934426229508,3,0,1077.0
2020-03-24,Clothing,1481.0,525.573079710145,0.2527898550724637,3.075,50.38768115942029,0.5471014492753623,0.4746376811594203,3,1,1099.0
2020-03-25,Clothing,1357.0,538.8997338403042,0.2380988593155893,3.112167300380228,52.133079847908746,0.5095057034220533,0.5171102661596958,3,2,1166.0
2020-03-26,Clothing,1435.0,497.1477857142857,0.2683928571428571,2.996785714285714,51.07142857142857,0.475,0.5214285714285715,3,3,1231.0
2020-03-27,Clothing,1293.0,512.514030418251,0.2416730038022813,3.0319391634980986,50.42585551330799,0.4828897338403042,0.5247148288973384,3,4,1150.0
2020-03-28,Clothing,1324.0,509.4374906367041,0.2500749063670411,2.9689138576779026,46.561797752808985,0.5168539325842697,0.5093632958801498,3,5,1129.0
2020-03-29,Clothing,1315.0,504.8526568265683,0.2570479704797048,3.0236162361623617,51.35424354243543,0.5350553505535055,0.5202952029520295,3,6,1201.0
2020-03-30,Clothing,1428.0,490.1037857142857,0.2601785714285714,2.968928571428571,47.025,0.5214285714285715,0.4607142857142857,3,0,1265.0
2020-03-31,Clothing,1433.0,499.8161290322581,0.2455913978494623,3.024731182795698,48.81720430107527,0.5376344086021505,0.4731182795698925,3,1,1191.0
2020-04-01,Clothing,1430.0,494.7550704225352,0.22599430291894648,2.925352112676056,48.70070422535211,0.4859154929577465,0.4964788732394366,4,2,1308.0
2020-04-02,Clothing,1238.0,511.3723529411765,0.2454201680672269,2.908403361344538,48.59243697478992,0.4789915966386555,0.5336134453781513,4,3,1089.0
2020-04-03,Clothing,1307.0,494.4441328413284,0.2562361623616236,2.949446494464945,48.03690036900369,0.5129151291512916,0.5350553505535055,4,4,1150.0
2020-04-04,Clothing,1498.0,529.2832068965517,0.2443103448275861,3.1189655172413797,48.15862068965517,0.5379310344827586,0.5172413793103449,4,5,1301.0
2020-04-05,Clothing,1391.0,497.39480427046266,0.2415658362989323,3.1377224199288256,44.74733096085409,0.498220640569395,0.498220640569395,4,6,1281.0
2020-04-06,Clothing,1284.0,503.0684674329502,0.2647509578544061,3.042528735632184,50.241379310344826,0.4712643678160919,0.5095785440613027,4,0,1106.0
2020-04-07,Clothing,1470.0,486.5994055944056,0.2433916083916084,3.0090909090909093,47.83566433566433,0.5209790209790209,0.506993006993007,4,1,1266.0
2020-04-08,Clothing,1239.0,473.76257575757575,0.2457954545454545,2.9946969696969696,48.04924242424242,0.4696969696969697,0.4659090909090909,4,2,1188.0
2020-04-09,Clothing,1376.0,516.5717518248175,0.2558029197080292,3.018613138686132,49.17518248175183,0.4854014598540146,0.4635036496350365,4,3,1254.0
2020-04-10,Clothing,1483.0,512.3794117647059,0.2584083044982698,2.9591695501730104,51.12110726643599,0.5570934256055363,0.4567474048442906,4,4,1289.0
2020-04-11,Clothing,1335.0,520.2484586466165,0.2429323308270677,3.001503759398496,51.76315789473684,0.4661654135338345,0.5413533834586466,4,5,1146.0
2020-04-12,Clothing,1282.0,493.1965,0.2461538461538461,3.0996153846153844,48.66153846153846,0.4846153846153846,0.473076923076923,4,6,1168.0
2020-04-13,Clothing,1424.0,491.20151202749145,0.2588316151202749,3.062886597938144,52.09621993127148,0.5154639175257731,0.4707903780068728,4,0,1265.0
2020-04-14,Clothing,1362.0,507.9751408450704,0.247112676056338,3.048943661971831,48.816901408450704,0.4647887323943662,0.454225352112676,4,1,1217.0
2020-04-15,Clothing,1296.0,502.045,0.2689015151515151,2.897348484848485,49.375,0.5340909090909091,0.5075757575757576,4,2,1196.0
2020-04-16,Clothing,1473.0,482.8437847222223,0.2465277777777778,2.9364583333333334,48.04861111111112,0.5138888888888888,0.5208333333333334,4,3,1310.0
2020-04-17,Clothing,1425.0,481.92234482758624,0.242551724137931,3.0565517241379307,47.05172413793103,0.5482758620689655,0.4379310344827586,4,4,1317.0
2020-04-18,Clothing,1382.0,524.5044074074074,0.2441851851851852,3.06037037037037,52.73333333333333,0.5148148148148148,0.4851851851851851,4,5,1200.0
2020-04-19,Clothing,1296.0,494.83451851851856,0.2512222222222222,3.055555555555556,50.6,0.5074074074074074,0.5185185185185185,4,6,1169.0
2020-04-20,Clothing,1207.0,505.0578600823045,0.2515226337448559,2.98559670781893,50.59670781893004,0.4526748971193415,0.48559670781893,4,0,1075.0
2020-04-21,Clothing,1349.0,516.3474368231047,0.25014440433213,3.0054151624548737,46.27075812274368,0.4584837545126354,0.5090252707581228,4,1,1234.0
2020-04-22,Clothing,1519.0,476.75053691275167,0.2365436241610738,2.914429530201342,51.80536912751678,0.4765100671140939,0.4832214765100671,4,2,1321.0
2020-04-23,Clothing,1358.0,513.1034843205575,0.2461672473867596,2.884320557491289,51.05226480836237,0.5400696864111498,0.5296167247386759,4,3,1312.0
2020-04-24,Clothing,1424.0,479.19947368421055,0.2550175438596491,2.955438596491228,47.9859649122807,0.5052631578947369,0.4771929824561403,4,4,1291.0
2020-04-25,Clothing,1367.0,498.561134751773,0.2433333333333333,3.047872340425532,50.41489361702128,0.4822695035460992,0.4539007092198581,4,5,1261.0
2020-04-26,Clothing,1191.0,497.88493827160494,0.2737849661077919,3.007818930041152,49.14814814814815,0.4897119341563786,0.51440329218107,4,6,1139.0
2020-04-27,Clothing,1459.0,495.62361111111113,0.2388888888888888,2.948958333333333,48.44444444444444,0.4236111111111111,0.4930555555555556,4,0,1317.0
2020-04-28,Clothing,1442.0,487.8748958333333,0.2363888888888888,2.902430555555556,49.357638888888886,0.5,0.5625,4,1,1282.0
2020-04-29,Clothing,1274.0,506.90282352941176,0.2425882352941176,3.037254901960784,49.5843137254902,0.4941176470588235,0.5450980392156862,4,2,1147.0
2020-04-30,Clothing,1470.0,503.1487108013937,0.235574912891986,2.9526132404181182,45.78397212543554,0.5017421602787456,0.4634146341463415,4,3,1227.0
2020-05-01,Clothing,1332.0,493.1217518248175,0.2545620437956204,3.0532846715328468,51.16058394160584,0.4525547445255474,0.4817518248175182,5,4,1215.0
2020-05-02,Clothing,1423.0,516.6818439716312,0.2662765957446809,3.002127659574468,47.737588652482266,0.5141843971631206,0.4574468085106383,5,5,1295.0
2020-05-03,Clothing,1397.0,486.6806690140845,0.2507042253521127,3.047183098591549,47.936619718309856,0.4964788732394366,0.528169014084507,5,6,1308.0
2020-05-04,Clothing,1258.0,500.70232,0.2458,2.98,51.88,0.508,0.512,5,0,1076.0
2020-05-05,Clothing,1363.0,516.8473540856031,0.2434241245136187,2.8400778210116733,48.8443579766537,0.4980544747081712,0.5214007782101168,5,1,1149.0
2020-05-06,Clothing,1288.0,496.0742481203008,0.255187969924812,2.855639097744361,48.20676691729323,0.4774436090225564,0.4812030075187969,5,2,1196.0
2020-05-07,Clothing,1447.0,507.5837857142857,0.2500714285714285,3.025357142857143,49.55,0.4857142857142857,0.4392857142857143,5,3,1239.0
2020-05-08,Clothing,1531.0,536.554081632653,0.2455442176870748,3.0282312925170065,48.4421768707483,0.5068027210884354,0.4829931972789115,5,4,1259.0
2020-05-09,Clothing,1334.0,497.6830916030534,0.2404198473282442,2.9416030534351147,50.11068702290076,0.5381679389312977,0.4580152671755725,5,5,1257.0
2020-05-10,Clothing,1469.0,502.5092567567567,0.24375,2.9429054054054054,48.19594594594594,0.5101351351351351,0.5033783783783784,5,6,1340.0
2020-05-11,Clothing,1309.0,489.4724334600761,0.2398098859315589,3.0768060836501903,49.832699619771866,0.5019011406844106,0.5285171102661597,5,0,1226.0
2020-05-12,Clothing,1278.0,526.7845173745173,0.2509266409266409,2.945559845559845,46.83011583011583,0.5019305019305019,0.4980694980694981,5,1,1085.0
2020-05-13,Clothing,1186.0,524.4596296296296,0.2503703703703704,3.0868312757201646,49.465020576131685,0.4732510288065844,0.4814814814814814,5,2,1122.0
2020-05-14,Clothing,1205.0,513.2138174273858,0.2561410788381743,3.0506224066390044,48.95435684647303,0.4854771784232365,0.4979253112033195,5,3,1047.0
2020-05-15,Clothing,1459.0,505.6236879432624,0.2408156028368794,3.0024822695035462,51.85106382978724,0.475177304964539,0.5425531914893617,5,4,1290.0
2020-05-16,Clothing,1463.0,504.2805244755245,0.2622027972027972,2.963636363636364,48.53146853146853,0.534965034965035,0.5104895104895105,5,5,1320.0
2020-05-17,Clothing,1357.0,513.7437931034483,0.2569731800766283,3.1352490421455936,50.371647509578544,0.5134099616858238,0.5363984674329502,5,6,1096.0
2020-05-18,Clothing,1434.0,482.1218360655738,0.2596065573770492,2.9321311475409835,50.05901639344263,0.5147540983606558,0.5147540983606558,5,0,1381.0
2020-05-19,Clothing,1423.0,509.3195087719298,0.2536491228070175,3.0701754385964914,47.540350877192985,0.487719298245614,0.5333333333333333,5,1,1289.0
2020-05-20,Clothing,1512.0,491.77546391752577,0.2515807560137457,2.9216494845360828,50.618556701030926,0.5360824742268041,0.5360824742268041,5,2,1340.0
2020-05-21,Clothing,1400.0,483.4724632352941,0.253235294117647,2.914338235294118,48.91544117647059,0.4485294117647059,0.4522058823529412,5,3,1263.0
2020-05-22,Clothing,1244.0,492.8213147410359,0.2676892430278884,3.036653386454184,48.90836653386455,0.549800796812749,0.5298804780876494,5,4,1043.0
2020-05-23,Clothing,1515.0,481.5176712328768,0.2358219178082191,3.0075342465753425,51.64383561643836,0.4657534246575342,0.4657534246575342,5,5,1341.0
2020-05-24,Clothing,1452.0,500.823389261745,0.2446979865771812,3.063758389261745,49.20805369127517,0.5134228187919463,0.4798657718120805,5,6,1409.0
2020-05-25,Clothing,1269.0,506.7016349809886,0.2521292775665399,2.955893536121673,49.4638783269962,0.467680608365019,0.4866920152091255,5,0,1194.0
2020-05-26,Clothing,1294.0,498.3546153846154,0.2424615384615384,2.99,46.76923076923077,0.4615384615384615,0.5384615384615384,5,1,1158.0
2020-05-27,Clothing,1458.0,487.14911971830986,0.2572887323943661,3.102816901408451,48.186619718309856,0.4647887323943662,0.5140845070422535,5,2,1289.0
2020-05-28,Clothing,1468.0,503.5811683848797,0.2541237113402061,3.04192439862543,50.26116838487973,0.5017182130584192,0.5326460481099656,5,3,1327.0
2020-05-29,Clothing,1349.0,479.9840273037543,0.2300341296928328,3.1778156996587037,50.91126279863481,0.4641638225255973,0.4129692832764505,5,4,1391.0
2020-05-30,Clothing,1354.0,505.19475285171103,0.2475665399239543,2.9878326996197715,48.88593155893536,0.5171102661596958,0.494296577946768,5,5,1198.0
2020-05-31,Clothing,1365.0,522.9257894736842,0.2412280701754386,2.8719298245614038,49.48421052631579,0.4912280701754385,0.519298245614035,5,6,1262.0
2020-06-01,Clothing,1233.0,507.29898785425104,0.2485020242914979,3.0125506072874493,48.89068825910931,0.5222672064777328,0.5222672064777328,6,0,1219.0
2020-06-02,Clothing,1377.0,517.370780141844,0.2485815602836879,2.982269503546099,48.86879432624114,0.4929078014184397,0.4893617021276595,6,1,1287.0
2020-06-03,Clothing,1261.0,504.9863241106719,0.2621343873517787,3.001581027667984,51.01581027667984,0.4940711462450592,0.466403162055336,6,2,1159.0
2020-06-04,Clothing,1409.0,508.0669047619048,0.2501020408163265,2.8622448979591835,48.69387755102041,0.5170068027210885,0.4557823129251701,6,3,1360.0
2020-06-05,Clothing,1328.0,491.012786259542,0.2323282442748091,3.0030534351145035,49.2557251908397,0.465648854961832,0.4923664122137404,6,4,1186.0
2020-06-06,Clothing,1312.0,512.24,0.2321851851851852,2.9814814814814814,50.98888888888889,0.4407407407407407,0.4555555555555555,6,5,1258.0
2020-06-07,Clothing,1214.0,507.86996183206105,0.2389694656488549,3.0236641221374048,47.847328244274806,0.4847328244274809,0.4770992366412214,6,6,1139.0
2020-06-08,Clothing,1582.0,503.4600651465798,0.2405211726384365,3.00586319218241,53.22801302931596,0.5407166123778502,0.498371335504886,6,0,1355.0
2020-06-09,Clothing,1401.0,511.8256569343066,0.2547445255474452,3.0156934306569343,48.66423357664234,0.5255474452554745,0.5364963503649635,6,1,1206.0
2020-06-10,Clothing,1433.0,525.2138095238095,0.2463369963369963,3.024175824175824,50.87179487179487,0.4871794871794871,0.5054945054945055,6,2,1275.0
2020-06-11,Clothing,1357.0,510.6941825095057,0.2276425855513308,3.1106463878327,51.844106463878326,0.494296577946768,0.5741444866920152,6,3,1147.0
2020-06-12,Clothing,1414.0,518.4530175438596,0.2489473684210526,3.0442105263157897,49.53684210526316,0.4982456140350877,0.487719298245614,6,4,1260.0
2020-06-13,Clothing,1412.0,484.19945848375454,0.2590252707581227,2.9025270758122743,48.77617328519855,0.5126353790613718,0.4909747292418772,6,5,1249.0
2020-06-14,Clothing,1449.0,477.3645547945206,0.2562671232876712,3.007876712328767,48.04109589041096,0.4589041095890411,0.476027397260274,6,6,1296.0
2020-06-15,Clothing,1304.0,526.512202166065,0.2611913357400722,3.02202166064982,49.14079422382672,0.4873646209386281,0.4981949458483754,6,0,1326.0
2020-06-16,Clothing,1360.0,490.09866197183095,0.2401408450704225,2.9609154929577466,49.62676056338028,0.4683098591549295,0.528169014084507,6,1,1258.0
2020-06-17,Clothing,1305.0,530.3578486055777,0.2633067729083665,2.91593625498008,50.49003984063745,0.545816733067729,0.4342629482071713,6,2,1166.0
2020-06-18,Clothing,1338.0,499.8697692307693,0.2569615384615384,3.0534615384615384,45.92307692307692,0.4923076923076923,0.5192307692307693,6,3,1133.0
2020-06-19,Clothing,1475.0,505.58034482758615,0.2565862068965517,2.9517241379310346,48.782758620689656,0.4758620689655172,0.4862068965517241,6,4,1243.0
2020-06-20,Clothing,1217.0,509.0497628458498,0.2451383399209486,2.9750988142292494,48.71146245059288,0.5098814229249012,0.5019762845849802,6,5,1152.0
2020-06-21,Clothing,1361.0,506.047408759124,0.2505839416058394,2.9324817518248176,47.58394160583941,0.4817518248175182,0.4890510948905109,6,6,1276.0
2020-06-22,Clothing,1463.0,501.963265993266,0.2534343434343434,2.928956228956229,46.41077441077441,0.5151515151515151,0.4646464646464646,6,0,1330.0
2020-06-23,Clothing,1352.0,457.7307720588236,0.2509926470588235,2.959191176470588,52.01838235294117,0.4816176470588235,0.4889705882352941,6,1,1242.0
2020-06-24,Clothing,1439.0,517.5442960288808,0.2505415162454874,2.936823104693141,51.26714801444043,0.483754512635379,0.5126353790613718,6,2,1257.0
2020-06-25,Clothing,1394.0,476.3497810218978,0.2481386861313868,3.0255474452554743,44.824817518248175,0.4890510948905109,0.4890510948905109,6,3,1315.0
2020-06-26,Clothing,1446.0,503.15543165467625,0.249388489208633,3.024820143884892,53.0,0.5575539568345323,0.4784172661870504,6,4,1230.0
2020-06-27,Clothing,1435.0,511.84781690140846,0.2510211267605634,3.0003521126760564,52.74295774647887,0.5105633802816901,0.5035211267605634,6,5,1211.0
2020-06-28,Clothing,1339.0,509.19764258555136,0.2396958174904943,2.976045627376426,48.42205323193917,0.376425855513308,0.5095057034220533,6,6,1207.0
2020-06-29,Clothing,1442.0,519.3568794326242,0.257836879432624,3.015957446808511,50.54255319148936,0.5283687943262412,0.5177304964539007,6,0,1293.0
